door_thickness_mm,lock_distance_mm,steel_area_scale,ferrite_thickness_mm,ferrite_mu_prime,phone_offset_mm,phone_angle_deg,antenna_L_tolerance_fraction,Q_multiplier,matching_C_tolerance_fraction,metal_prior_scale,coupling_margin_db,nfc_margin_proxy_db,installed_L_uH,installed_Q_loaded,installed_f0_MHz
40.09843742982787,21.210097228636137,0.8790651346705491,0.3898587178971703,56.86838262162039,5.02193755110641,5.727612882138853,0.04779490671436525,1.042210786288402,-0.010136321080363761,1.0454479511737507,-28.337659085823542,-35.72208015469024,1.8903164121099758,20.252382657701034,12.824171425997225
38.511994096602145,21.68284619361551,1.2333219197715586,0.5363347281650978,105.86292010654464,12.055978741932199,6.3777916037490066,-0.09965386362711316,1.0174907975623195,-0.007778713944889035,1.0434784198135691,-28.055734158692353,-28.475189778171085,1.6639062122709405,18.352182354740606,13.652606414625843
44.194325757581595,20.79366450801915,1.479958620691954,0.5127596654129695,92.15328991291625,13.499396257836828,14.174527357986612,-0.003294876132212325,1.135123403064263,-0.016198080649369794,0.7133783259302826,-31.452242526080862,-36.666514805831525,1.8426959430470404,20.5150717760923,13.028775151378795
35.954478833439055,14.952898155755413,1.2145797323720784,0.44388360076203554,136.6991947708945,10.641654739402238,7.128855030990605,-0.0333730272164842,1.112009572938576,0.0004289407526241729,1.2053595963093082,-27.11464584030621,-30.637866989216555,1.7756472523130793,19.21262108460467,13.16172436820919
41.47151290671816,12.449834186856123,0.9934298858074075,0.47190424472450276,118.88630930695919,20.746229832882268,7.163680641121537,0.009149040953219915,0.9964471465873701,-0.00088847100404537,0.819916244481933,-31.523113725997174,-38.606583068459344,1.866358256961549,19.65558907120298,12.846350594072726
46.57429316591197,10.764026222528209,0.8386245134777685,0.5433479373402126,70.08785203094583,8.887547492068313,0.9854009495066229,0.05364348541919363,1.0068744836349148,-0.023434488603966658,0.8913330986884855,-31.801882202294184,-39.80436082240523,1.9368498535663632,20.01014567292553,12.75515066537213
35.95176018988464,44.143885965716855,1.134400154875284,0.43248327532618236,51.794664799989775,12.20790187352489,18.940806373793254,-0.027824020481724644,0.9925124619345222,0.009228830841921595,1.414412416074464,-26.473829732094266,-30.07854960890608,1.761769728968129,19.47353312343497,13.155727393289855
41.0658323861623,7.95748101331218,0.940503651021074,0.48477302916919873,68.41564409980722,17.600056312883794,31.260759087316405,0.04776881828271544,1.216741141856088,-0.04878516507177027,0.9966631858806444,-31.68193069256777,-37.003990597916484,1.9090348410006484,20.299322926463883,13.017812952320726
38.7081772584247,17.32957505347006,1.1294488326202456,0.2980792390096524,84.37264781783641,4.840226045945281,0.6488153153538363,-0.032167278770271195,0.923416219834097,0.011261968482707581,0.8844784255965972,-27.49716219679715,-30.405440041287754,1.7431900940484026,18.413095954461514,13.212349391849571
41.969952910634206,28.89443289341252,1.0772767007125075,0.593403496963214,91.13257484205427,13.931749340405075,5.571468084117867,0.002580603551983961,1.0588226407091546,0.024179134075445023,0.9542082384175067,-29.710341608212083,-38.08966758435143,1.8567611035100695,20.444463912027167,12.7209130788732
